reg_no | sem | branch_code | subject_code | subject_name | subject_type | credit | old_shown_grade | new_shown_grade | should_be_grade | shown_gp | corrected_gp | delta_points | new_ese | new_ia | new_total | old_result_url | new_result_url
22101106025 | II | 101 | 100204 | PROGRAMMING FOR PROBLEM SOLVING | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 43^ | 26 | 69 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22101106025 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22101106025&exam_held=November%2F2025
22101106029 | II | 101 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS) | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 25^ | 26 | 51 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22101106029 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22101106029&exam_held=November%2F2025
22101108013 | II | 101 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS) | theory | 4.00 | F | D | C | 6 | 7 | 4.00 | 37^ | 24 | 61 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22101108013 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22101108013&exam_held=November%2F2025
22101108028 | II | 101 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS) | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 40^ | 18 | 58 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22101108028 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22101108028&exam_held=November%2F2025
22101108030 | II | 101 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS) | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 30^ | 29 | 59 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22101108030 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22101108030&exam_held=November%2F2025
22101108035 | II | 101 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS) | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 33^ | 21 | 54 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22101108035 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22101108035&exam_held=November%2F2025
22101108043 | II | 101 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS) | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 33^ | 21 | 54 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22101108043 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22101108043&exam_held=November%2F2025
22101109052 | II | 101 | 100204 | PROGRAMMING FOR PROBLEM SOLVING | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 34^ | 26 | 60 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22101109052 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22101109052&exam_held=November%2F2025
22101110015 | II | 101 | 100204 | PROGRAMMING FOR PROBLEM SOLVING | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 31^ | 23 | 54 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22101110015 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22101110015&exam_held=November%2F2025
22101110041 | II | 101 | 100204 | PROGRAMMING FOR PROBLEM SOLVING | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 34^ | 23 | 57 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22101110041 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22101110041&exam_held=November%2F2025
22101110051 | II | 101 | 100203 | CHEMISTRY | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 26^ | 24 | 50 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22101110051 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22101110051&exam_held=November%2F2025
22101110051 | II | 101 | 100205 | WORKSHOP MANUFACTURING PRACTICES | theory | 1.00 | F | P | D | 5 | 6 | 1.00 | 35^ | 18 | 53 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22101110051 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22101110051&exam_held=November%2F2025
22101110061 | II | 101 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS) | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 26^ | 29 | 55 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22101110061 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22101110061&exam_held=November%2F2025
22101111059 | II | 101 | 100204 | PROGRAMMING FOR PROBLEM SOLVING | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 26^ | 26 | 52 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22101111059 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22101111059&exam_held=November%2F2025
22101113007 | II | 101 | 100203 | CHEMISTRY | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 41^ | 13 | 54 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22101113007 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22101113007&exam_held=November%2F2025
22101113038 | II | 101 | 100203 | CHEMISTRY | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 36^ | 20 | 56 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22101113038 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22101113038&exam_held=November%2F2025
22101113048 | II | 101 | 100205 | WORKSHOP MANUFACTURING PRACTICES | theory | 1.00 | F | P | D | 5 | 6 | 1.00 | 37^ | 15 | 52 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22101113048 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22101113048&exam_held=November%2F2025
22101113050 | II | 101 | 100203 | CHEMISTRY | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 41^ | 9 | 50 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22101113050 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22101113050&exam_held=November%2F2025
22101123001 | II | 101 | 100204 | PROGRAMMING FOR PROBLEM SOLVING | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 26^ | 29 | 55 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22101123001 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22101123001&exam_held=November%2F2025
22101123004 | II | 101 | 100204 | PROGRAMMING FOR PROBLEM SOLVING | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 26^ | 28 | 54 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22101123004 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22101123004&exam_held=November%2F2025
22101124001 | II | 101 | 100206 | ENGLISH | theory | 2.00 | F | P | D | 5 | 6 | 2.00 | 26^ | 25 | 51 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22101124001 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22101124001&exam_held=November%2F2025
22101124008 | II | 101 | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS) | theory | 4.00 | F | D | C | 6 | 7 | 4.00 | 34^ | 26 | 60 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22101124008 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22101124008&exam_held=November%2F2025
22101126039 | II | 101 | 100203 | CHEMISTRY | theory | 4.00 | F | P | D | 5 | 6 | 4.00 | 33^ | 19 | 52 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22101126039 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22101126039&exam_held=November%2F2025
22101128021 | II | 101 | 100205 | WORKSHOP MANUFACTURING PRACTICES | theory | 1.00 | F | D | C | 6 | 7 | 1.00 | 49^ | 12 | 61 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22101128021 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22101128021&exam_held=November%2F2025
22101128041 | II | 101 | 100205 | WORKSHOP MANUFACTURING PRACTICES | theory | 1.00 | F | D | C | 6 | 7 | 1.00 | 47^ | 14 | 61 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22101128041 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22101128041&exam_held=November%2F2025
22101130020 | II | 101 | 100204 | PROGRAMMING FOR PROBLEM SOLVING | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 36^ | 21 | 57 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22101130020 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22101130020&exam_held=November%2F2025
22101130052 | II | 101 | 100205 | WORKSHOP MANUFACTURING PRACTICES | theory | 1.00 | F | P | D | 5 | 6 | 1.00 | 29^ | 21 | 50 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22101130052 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22101130052&exam_held=November%2F2025
22101130052 | II | 101 | 100206 | ENGLISH | theory | 2.00 | D | C | B | 7 | 8 | 2.00 | 50^ | 23 | 73 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22101130052 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22101130052&exam_held=November%2F2025
22101132001 | II | 101 | 100205 | WORKSHOP MANUFACTURING PRACTICES | theory | 1.00 | F | P | D | 5 | 6 | 1.00 | 42^ | 16 | 58 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22101132001 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22101132001&exam_held=November%2F2025
22101132014 | II | 101 | 100204 | PROGRAMMING FOR PROBLEM SOLVING | theory | 3.00 | F | D | C | 6 | 7 | 3.00 | 43^ | 22 | 65 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22101132014 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22101132014&exam_held=November%2F2025
22101132030 | II | 101 | 100204 | PROGRAMMING FOR PROBLEM SOLVING | theory | 3.00 | F | P | D | 5 | 6 | 3.00 | 37^ | 17 | 54 | http://results.beup.ac.in/ResultsBTech2ndSem2023_B2022Pub.aspx?Sem=II&RegNo=22101132030 | https://beu-bih.ac.in/result-three?name=B.Tech.+2nd+Semester+Examination%2C+2025+%28Old%29&semester=II&session=2025&regNo=22101132030&exam_held=November%2F2025
